problem,solver_config,result,cpu_time_sec,wall_time_sec,user_time_sec,system_time_sec,cpu_usage_percent,max_rss_kib,max_vm_kib,max_mm_kib,exit_status,container_exit_code,timeout,memout,node_count,basin_size,bdd_iterations,bdd_basin_nodes,bdd_peak_nodes,bdd_gc_runs,active_rules,skipped_rules,retained_variables,pruned_variables,sink_scc_variables_before,sink_scc_variables_after,ternary_recursive_calls,ternary_cache_hits,ternary_cache_misses,variable_order,algorithm,experiment,source_revision,execution_uuid,import_sha256,benchmark_sha256,build_fingerprint,observed_at,scheduler_job_id,cluster,partition,allocation,cpu_limit_sec,wall_limit_sec,memory_limit_mb
BBM/model_196.bnet,cyber/forward-baseline,timeout,1791.62,1800.01,,,,2491440,,,,,true,false,61,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_37,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_197.bnet,cyber/forward-baseline,timeout,1793.76,1800.01,,,,2488212,,,,,true,false,56,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_202,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_198.bnet,cyber/forward-baseline,completed,0.579245,0.697028,,,,12652,,,,,false,false,11,32,7,8,48,,11,0,11,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_102,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_199.bnet,cyber/forward-baseline,completed,74.1638,74.575,,,,26836,,,,,false,false,30,53796224,240,285,35856,,30,0,30,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_4,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_200.bnet,cyber/forward-baseline,completed,0.828788,0.942902,,,,12516,,,,,false,false,26,94208,46,79,3515,,26,0,26,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_22,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_201.bnet,cyber/forward-baseline,completed,7.90252,8.05142,,,,12672,,,,,false,false,33,6356992,69,98,18174,,33,0,33,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_52,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_202.bnet,cyber/forward-baseline,completed,2.79469,2.92754,,,,12660,,,,,false,false,31,249856,69,43,9441,,31,0,31,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_217,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_203.bnet,cyber/forward-baseline,completed,29.7628,29.9978,,,,32784,,,,,false,false,40,83361792,76,50,44109,,40,0,40,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_68,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_205.bnet,cyber/forward-baseline,completed,25.1347,25.3161,,,,27996,,,,,false,false,45,68115496960,53,38,67730,,45,0,45,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_147,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_206.bnet,cyber/forward-baseline,completed,2.75355,2.87344,,,,12672,,,,,false,false,41,75497472,38,24,11768,,41,0,41,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_141,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_207.bnet,cyber/forward-baseline,completed,32.7071,32.9625,,,,42836,,,,,false,false,103,2199023255552,51,64,9624,,103,0,103,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_55,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_208.bnet,cyber/forward-baseline,completed,0.060655,0.195797,,,,12576,,,,,false,false,15,128,9,10,112,,15,0,15,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_100,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_209.bnet,cyber/forward-baseline,timeout,1792.49,1800.02,,,,3429900,,,,,true,false,87,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_204,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_212.bnet,cyber/forward-baseline,completed,0.061496,0.172916,,,,12656,,,,,false,false,16,152,13,21,103,,16,0,16,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_125,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_213.bnet,cyber/forward-baseline,timeout,1794.24,1800.01,,,,468376,,,,,true,false,65,,,,,,,,,,,,,,,,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_148,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_214.bnet,cyber/forward-baseline,timeout,1791.24,1800.02,,,,1504224,,,,,true,false,70,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_8,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_215.bnet,cyber/forward-baseline,completed,417.997,419.323,,,,228748,,,,,false,false,67,17179869184,65,35,288387,,67,0,67,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_66,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_216.bnet,cyber/forward-baseline,timeout,1792.73,1800.01,,,,650480,,,,,true,false,69,,,,,,,,,,,,,,,,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_184,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_217.bnet,cyber/forward-baseline,completed,2.60018,2.72316,,,,12620,,,,,false,false,56,2097152,33,37,9499,,56,0,56,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_137,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_218.bnet,cyber/forward-baseline,completed,8.2412,8.37476,,,,16220,,,,,false,false,68,65536,29,54,1755,,68,0,68,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_129,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_219.bnet,cyber/forward-baseline,completed,1084.0,1087.85,,,,329320,,,,,false,false,84,377957122048,73,80,420655,,84,0,84,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_187,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_220.bnet,cyber/forward-baseline,oom,1432.26,1441.03,,,,65336232,,,,,false,true,342,,,,,,,,,,,,,,,,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_90,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_221.bnet,cyber/forward-baseline,oom,1590.9,1596.72,,,,65323888,,,,,false,true,317,,,,,,,,,,,,,,,,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_40,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_222.bnet,cyber/forward-baseline,timeout,1794.28,1800.16,,,,25704960,,,,,true,false,206,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_121,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_223.bnet,cyber/forward-baseline,timeout,1791.34,1800.12,,,,38522140,,,,,true,false,141,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_3,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_224.bnet,cyber/forward-baseline,timeout,1792.63,1800.01,,,,1752048,,,,,true,false,95,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_182,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_225.bnet,cyber/forward-baseline,timeout,1793.85,1800.02,,,,3440936,,,,,true,false,91,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_50,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_226.bnet,cyber/forward-baseline,completed,83.6754,84.0321,,,,25220,,,,,false,false,75,2147483648,111,46,27049,,75,0,75,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_118,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_227.bnet,cyber/forward-baseline,completed,230.791,232.238,,,,63160,,,,,false,false,65,137438953472,140,30,70178,,65,0,65,0,,,,,,lexical,cyber-forward-baseline,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_103,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_228.bnet,cyber/forward-baseline,timeout,1794.12,1800.01,,,,3298444,,,,,true,false,56,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_120,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_230.bnet,cyber/forward-baseline,timeout,1792.97,1800.01,,,,2579288,,,,,true,false,55,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,ab16a8cf-7b73-4a8d-9bf5-4436049f7552,0d624a202f6e2ea15cd4ff4fca03a26924e7bf5685c404a0cc892c08223dd699,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T11:56:43+00:00,24474030_167,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_001.bnet,cyber/complement-gfp,oom,1125.29,1129.38,,,,65319004,,,,,false,true,321,,,,,,,,,,,,,,,,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_146,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_002.bnet,cyber/complement-gfp,timeout,1792.95,1800.51,,,,49343812,,,,,true,false,139,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_155,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_003.bnet,cyber/complement-gfp,completed,0.444396,0.563329,,,,12620,,,,,false,false,20,337920,56,28,6652,,20,0,20,0,,,,,,lexical,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_193,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_004.bnet,cyber/complement-gfp,timeout,1794.55,1800.45,,,,51175688,,,,,true,false,247,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_207,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_006.bnet,cyber/complement-gfp,timeout,1791.98,1800.01,,,,1369488,,,,,true,false,68,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_62,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_007.bnet,cyber/complement-gfp,completed,0.057212,0.170034,,,,12588,,,,,false,false,5,16,9,3,29,,5,0,5,0,,,,,,lexical,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_84,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_008.bnet,cyber/complement-gfp,completed,0.294745,0.409756,,,,12568,,,,,false,false,28,41824,47,67,3039,,28,0,28,0,,,,,,lexical,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_188,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_009.bnet,cyber/complement-gfp,timeout,1794.55,1800.01,,,,1319212,,,,,true,false,73,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_205,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_010.bnet,cyber/complement-gfp,completed,0.062604,0.173149,,,,12484,,,,,false,false,15,368,17,20,233,,15,0,15,0,,,,,,lexical,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_86,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_011.bnet,cyber/complement-gfp,completed,3.43528,3.56348,,,,12532,,,,,false,false,44,72482816,49,218,23379,,44,0,44,0,,,,,,lexical,cyber-complement-gfp,final-comparison-and-ablation,0f8d662,36da421c-1044-4268-8546-4bb3791a2361,5ecb911901f39d46f9f74128a82a651fb871eef5f9235aec32947c952c1f681e,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:20:40+00:00,24474252_183,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
